trial,prefix,available,n_frames,total_distance_m,total_sim_time_s,avg_speed_kmh,max_speed_kmh,speed_std_kmh,risk_auc,risk_per_meter,mean_risk,max_risk
auto_17A_WetNoon_Town05_HighVol,base,True,282,551.7844986917137,70.5,20.27986328573132,86.62004108137293,25.712938345354228,171.70601908913432,2.7148616232197242,2.4435824671632105,11.180909890430748
auto_17A_WetNoon_Town05_HighVol,e2e,True,396,544.5206599576123,99.0,19.900995750031836,86.61794446658284,25.057249114226604,238.99271989876945,2.5917863206644247,2.41923041594429,11.165098327895572
auto_17A_WetNoon_Town05_HighVol,composed,True,394,549.5314493376753,98.5,20.192930742372347,86.66855539488473,25.607404373470743,237.0581758907081,2.6591223780125377,2.4122898875632086,9.575785991916
auto_17A_WetNoon_Town05_HighVol,half_slow,True,399,544.7832365884937,99.75,19.758171221458525,76.58135941343009,23.773065800744792,236.71983947245982,2.607620211895123,2.378213052293253,9.454064589674905
auto_17A_WetNoon_Town05_HighVol,slow,True,424,549.6553644267983,106.0,18.745542263200814,58.93584734461043,19.138313446351983,241.62129886961307,2.337290834343,2.284289496758579,9.162586582047675
auto_17A_WetNoon_Town05_HighVol,very_slow,True,624,537.6732536610727,156.0,12.443425981088765,40.423107532437534,13.265326921874333,310.111049358847,2.059899726601575,1.990590282182555,7.669303722977777
auto_17A_WetNoon_Town05_HighVol,riskfn1,True,394,549.6188658665756,98.5,20.204996457041965,86.65815232478869,25.446679771034624,243.05898196975824,2.6500643622124285,2.473199627378484,10.692941757433804
auto_17A_WetNoon_Town05_HighVol,riskfn2,True,394,547.0475698740352,98.5,20.114213446506195,86.67192569029099,25.509300918986977,241.98364920420713,2.6795490969664604,2.4621059188405043,11.227700748998064
auto_17A_WetNoon_Town05_HighVol,riskfn3,True,394,547.5341808711851,98.5,20.13088911890567,86.74346355933994,24.90974963594524,246.91127165313475,2.448547644859084,2.512134834504936,7.882513288687125
auto_17A_WetNoon_Town05_HighVol,riskfn4,True,394,549.0659387939297,98.5,20.179305848645512,86.71388634910646,25.341033476325798,244.63090695904856,2.558186441572278,2.4891169044168406,8.016114302660036
auto_17A_WetNoon_Town05_HighVol,riskfn5,True,395,548.2772308307517,98.75,20.104966385569394,86.62808627211788,25.128334925355535,253.1784654313596,2.5152435946263085,2.5693014249331516,8.476449420692928
auto_17B_WetNoon_Town05_LowVol,base,True,101,560.300010907739,25.25,57.47790136265209,86.7589720672533,28.876604609796914,46.738890684462476,2.05898093488596,1.8620381006558786,4.314249274743179
auto_17B_WetNoon_Town05_LowVol,e2e,True,145,560.0717427468417,36.25,55.90764816738735,86.55599161554278,28.339923595067752,67.0844306949019,2.0499525368737848,1.8582548860605634,4.238511476300605
auto_17B_WetNoon_Town05_LowVol,composed,True,141,557.9174124388963,35.25,57.279480002137475,86.69285040771659,28.927274545095266,63.31038552420388,1.9753708266296195,1.8038336180599717,4.316630728419913
